"mean_abs_log2fc","p90_abs_log2fc","n_groups","status","error_msg","file_path"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09416.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09417.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09418.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09419.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09420.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09421.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09422.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09423.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09424.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09425.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09426.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09427.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09428.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09429.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09430.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09431.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09432.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09433.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09434.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09435.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09436.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09437.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09438.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09439.rds"
0.0923055252297328,0.237471099927603,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09440.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09441.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09442.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09443.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09444.rds"
0.301296759599019,0.743124667983073,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09445.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09446.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09447.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09448.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09449.rds"
0.707091024512938,1.60654268285811,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09450.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09451.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09452.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09453.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09454.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09455.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09456.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09457.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09458.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09459.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09460.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09461.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09462.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09463.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09464.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09465.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09466.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09467.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09468.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09469.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09470.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09471.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09472.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09473.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09474.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09475.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09476.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09477.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09478.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09479.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09480.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09481.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09482.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09483.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09484.rds"
0.0476044973411015,0.103294860960984,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09485.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09486.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09487.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09488.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09489.rds"
0.138942867633844,0.346453330911393,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09490.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09491.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09492.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09493.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09494.rds"
0.320722350577761,0.743132296418836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09495.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09496.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09497.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09498.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09499.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09500.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09501.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09502.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09503.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09504.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09505.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09506.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09507.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09508.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09509.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09510.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09511.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09512.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09513.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09514.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09515.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09516.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09517.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09518.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09519.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09520.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09521.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09522.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09523.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09524.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09525.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09526.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09527.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09528.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09529.rds"
0.069809579433718,0.145401884315305,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09530.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09531.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09532.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09533.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09534.rds"
0.20425673467176,0.506074606627593,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09535.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09536.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09537.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09538.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09539.rds"
0.47357053244711,1.1292379332936,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09540.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09541.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09542.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09543.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09544.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09545.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09546.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09547.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09548.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09549.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09550.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09551.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09552.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09553.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09554.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09555.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09556.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09557.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09558.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09559.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09560.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09561.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09562.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09563.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09564.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09565.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09566.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09567.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09568.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09569.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09570.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09571.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09572.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09573.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09574.rds"
0.0892639523691522,0.199308808223407,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09575.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09576.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09577.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09578.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09579.rds"
0.257196814078023,0.655796979667677,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09580.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09581.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09582.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09583.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09584.rds"
0.576297009654202,1.4024842596821,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09585.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09586.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09587.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09588.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09589.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09590.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09591.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09592.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09593.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09594.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09595.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09596.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09597.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09598.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09599.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09600.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09601.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09602.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09603.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09604.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09605.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09606.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09607.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09608.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09609.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09610.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09611.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09612.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09613.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09614.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09615.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09616.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09617.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09618.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09619.rds"
0.0455304190870355,0.0815302977527103,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09620.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09621.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09622.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09623.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09624.rds"
0.130336997449656,0.296199594782,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09625.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09626.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09627.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09628.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09629.rds"
0.305931046024427,0.687299990553037,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09630.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09631.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09632.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09633.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09634.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09635.rds"
0.197400302418254,0.47792394915487,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09636.rds"
0.197400302418254,0.47792394915487,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09637.rds"
0.197400302418254,0.47792394915487,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09638.rds"
0.197400302418254,0.47792394915487,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09639.rds"
0.197400302418254,0.47792394915487,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09640.rds"
0.449881095965139,1.05460044208727,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09641.rds"
0.449881095965139,1.05460044208727,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09642.rds"
0.449881095965139,1.05460044208727,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09643.rds"
0.449881095965139,1.05460044208727,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09644.rds"
0.449881095965139,1.05460044208727,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09645.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09646.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09647.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09648.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09649.rds"
0.0667613231661609,0.126912112482219,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_09650.rds"
